"age","cuentaPropia","estrato1","formal","ingtot","maxEducLevel","parentesco_jhogar","tiempo_trabajando","otro_trabajo","relab","gender","sizeFirm","totalHoursWorked","y_salary_m","y_salary_m_hu","y_ingLab_m","y_primaServicios_m","y_ingLab_m_ha","y_total_m","y_total_m_ha","female","H_Head","mean_ingtot","log_ingtot"
39,"1","5","1",2e+06,"7","3",240,"2","4","0","1",48,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,2e+06,9722.22265625,"1","0",5622864.64765625,14.5086577385242
28,"0","3","1",2700000,"7","3",1,"2","1","0","4",60,2700000,10500,2700000,0,10500,2700000,10500,"1","0",1636072.34663713,14.8087623309746
75,"1","3","1",1187492,"6","1",120,"2","4","1","1",30,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,5e+05,3888.88891601562,"0","1",1636072.34663713,13.9873540780261
71,"1","3","0",4e+05,"5","2",240,"2","4","0","1",36,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,4e+05,2592.59252929688,"1","0",1636072.34663713,12.8992198260901
58,"0","5","1",1750000,"7","1",240,"2","2","1","5",48,1556199.65547918,7945.64299169031,1745416.3438112,0,8822.22934101255,1617550.51747336,8541.87432821598,"0","1",5622864.64765625,14.3751263458997
23,"0","5","1",1380000,"7","3",8,"2","1","0","5",48,1e+06,4861.111328125,1030000,0,5006.9443359375,1030000,5006.9443359375,"1","0",5622864.64765625,14.1375940571334
38,"1","3","0",9e+05,"7","3",6,"2","4","0","1",6,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,1617550.51747336,8541.87432821598,"1","0",1636072.34663713,13.7101500423064
36,"0","3","1",1388211,"7","3",72,"2","1","1","5",48,1200000,5833.33349609375,1388211,1200000,6748.248046875,1388211,6748.248046875,"0","0",1636072.34663713,14.1435264257865
35,"0","3","1",931953,"6","3",120,"2","1","0","3",48,781242,3797.7041015625,931953,750000,4530.3271484375,931953,4530.3271484375,"1","0",1636072.34663713,13.7450376632116
65,"1","3","0",781400,"5","1",144,"2","4","1","1",78,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,781400,2337.521484375,"0","1",1636072.34663713,13.5688424616031
61,"1","3","0",6e+05,"7","5",8,"2","4","1","2",40,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,6e+05,3500,"0","0",1636072.34663713,13.3046849341983
55,"0","3","1",1625000,"4","5",12,"2","1","1","3",91,1500000,3846.15380859375,1625000,1500000,4166.66650390625,1625000,4166.66650390625,"0","0",1636072.34663713,14.301018373746
53,"1","2","0",8e+05,"5","1",72,"2","4","1","1",28,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,8e+05,6666.66650390625,"0","1",1131978.87310825,13.5923670066501
54,"1","2","0",80000,"6","2",120,"2","4","0","1",42,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,80000,444.444458007812,"1","0",1131978.87310825,11.289781913656
25,"0","2","1",910794,"7","3",4,"2","1","0","5",48,1556199.65547918,7945.64299169031,1745416.3438112,0,8822.22934101255,1617550.51747336,8541.87432821598,"1","0",1131978.87310825,13.7220720255347
56,"0","2","1",2550000,"7","1",114,"2","2","0","5",40,2300000,13416.6669921875,2550000,3e+06,14875,2550000,14875,"1","1",1131978.87310825,14.7516039171346
36,"0","2","1",1944500,"7","9",24,"2","2","0","5",30,1700000,13222.22265625,1944500,850000,15123.888671875,1944500,15123.888671875,"1","0",1131978.87310825,14.4805154325779
43,"1","3","1",1700000,"7","1",14,"2","4","0","3",98,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,1700000,4047.619140625,"1","1",1636072.34663713,14.3461388090264
36,"0","3","1",1088211,"5","2",7,"2","1","1","5",48,1e+06,4861.111328125,1088211,1117460.30167986,5289.91455078125,1088211,5289.91455078125,"0","0",1636072.34663713,13.9000456214188
70,"0","3","0",9e+05,"3","1",300,"2","5","1","2",84,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,9e+05,2500,"0","1",1636072.34663713,13.7101500423064
24,"0","3","0",9e+05,"6","3",36,"2","1","1","2",48,9e+05,4375,9e+05,1117460.30167986,4375,9e+05,4375,"0","0",1636072.34663713,13.7101500423064
32,"0","5","1",10156146,"7","1",11,"2","1","0","5",56,10156146,42317.2734375,10156146,1117460.30167986,42317.2734375,10156146,42317.2734375,"1","1",5622864.64765625,16.1335895974419
60,"0","3","0",2e+06,"6","1",240,"2","5","1","2",44,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,2e+06,10606.060546875,"0","1",1636072.34663713,14.5086577385242
57,"1","3","1",750000,"6","2",72,"2","4","0","4",48,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,750000,3645.83325195312,"1","0",1636072.34663713,13.5278284855125
24,"0","3","1",934453,"6","3",24,"2","1","1","5",48,781242,3797.7041015625,934453,780000,4542.47998046875,934453,4542.47998046875,"0","0",1636072.34663713,13.7477166103379
56,"0","2","0",645666.666666667,"5","2",180,"2","3","0","1",24,520000,5055.5556640625,561666.6875,5e+05,5460.6484375,561666.6875,5460.6484375,"1","0",1131978.87310825,13.378038653721
32,"0","2","1",1039858.66666667,"7","3",36,"2","1","0","3",48,781242,3797.7041015625,956525.3125,679000,4649.77587890625,956525.3125,4649.77587890625,"1","0",1131978.87310825,13.8545953644468
34,"0","2","1",1593700,"6","9",6,"2","1","1","5",40,8e+05,4666.66650390625,1143700,9e+05,6671.58349609375,1143700,6671.58349609375,"0","0",1131978.87310825,14.2815689148477
61,"0","3","1",954877.666666667,"6","1",204,"2","1","0","5",48,8e+05,3888.88891601562,954877.6875,8e+05,4641.7666015625,954877.6875,4641.7666015625,"1","1",1636072.34663713,13.7693385135264
56,"0","3","1",8200000,"7","5",420,"2","2","1","5",40,5e+06,29166.666015625,8200000,2400000,47833.33203125,8200000,47833.33203125,"0","0",1636072.34663713,15.9196447122345
53,"0","3","0",560000,"4","1",24,"2","1","1","2",40,4e+05,2333.33325195312,4e+05,1117460.30167986,2333.33325195312,4e+05,2333.33325195312,"0","1",1636072.34663713,13.2356920627113
49,"0","3","0",4e+05,"5","2",24,"2","1","0","2",40,2e+05,1166.66662597656,2e+05,1117460.30167986,1166.66662597656,2e+05,1166.66662597656,"1","0",1636072.34663713,12.8992198260901
31,"0","2","0",4e+05,"6","1",2,"2","1","1","4",18,4e+05,5185.18505859375,4e+05,1117460.30167986,5185.18505859375,4e+05,5185.18505859375,"0","1",1131978.87310825,12.8992198260901
58,"0","3","0",520000,"5","1",4,"2","3","0","1",70,420000,1400,420000,1117460.30167986,1400,420000,1400,"1","1",1636072.34663713,13.1615840905576
53,"1","5","1",4200000,"7","1",72,"2","4","0","1",35,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,4200000,28000,"1","1",5622864.64765625,15.2505950832536
60,"1","3","0",1636072.34663713,"6","1",36,"2","4","1","1",30,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,1617550.51747336,8541.87432821598,"0","1",1636072.34663713,14.3078090168279
54,"0","3","1",1083333.33333333,"6","2",240,"2","1","0","5",48,1e+06,4861.111328125,1083333.375,1e+06,5266.2041015625,1083333.375,5266.2041015625,"1","0",1636072.34663713,13.8955532656378
27,"0","3","1",1592500,"7","3",20,"2","1","1","5",48,1470000,7145.83349609375,1592500,1470000,7741.3193359375,1592500,7741.3193359375,"0","0",1636072.34663713,14.2808156664285
34,"1","2","0",7e+05,"5","1",7,"2","4","1","1",84,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,7e+05,1944.44445800781,"0","1",1131978.87310825,13.4588356140255
33,"1","2","0",5e+05,"3","5",5,"2","4","0","2",96,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,5e+05,1215.27783203125,"1","0",1131978.87310825,13.1223633774043
32,"1","2","0",5e+05,"6","9",6,"2","4","1","2",96,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,5e+05,1215.27783203125,"0","0",1131978.87310825,13.1223633774043
38,"0","2","0",930000,"5","1",15,"2","1","1","2",84,930000,2583.33325195312,930000,0,2583.33325195312,930000,2583.33325195312,"0","1",1131978.87310825,13.7429398651294
35,"1","2","0",6e+05,"5","2",7,"2","4","0","4",70,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,6e+05,2000,"1","0",1131978.87310825,13.3046849341983
22,"0","2","0",840000,"6","5",1,"2","1","0","2",72,840000,2722.22216796875,840000,1117460.30167986,2722.22216796875,840000,2722.22216796875,"1","0",1131978.87310825,13.6411571708195
39,"1","2","0",1400000,"6","1",60,"2","4","0","1",72,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,9e+05,2916.66674804688,"1","1",1131978.87310825,14.1519827945855
24,"1","2","0",2e+06,"7","1",24,"2","4","1","1",40,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,2e+06,11666.6669921875,"0","1",1131978.87310825,14.5086577385242
78,"0","6","1",29833333.3333333,"7","1",696,"2","1","1","5",40,2e+07,116666.6640625,20833334,1e+07,121527.78125,20833334,121527.78125,"0","1",9076656.0972549,17.211136894577
70,"0","6","1",25166666.6666667,"7","2",600,"2","1","0","5",35,1.6e+07,106666.6640625,16666667,8e+06,111111.1171875,16666667,111111.1171875,"1","0",9076656.0972549,17.0410309255511
49,"1","1","0",2e+05,"6","1",108,"2","4","1","1",18,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,2e+05,2592.59252929688,"0","1",926645.410885505,12.2060726455302
33,"1","2","1",9e+05,"5","1",24,"2","4","1","2",70,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,9e+05,3000,"0","1",1131978.87310825,13.7101500423064
21,"1","2","0",20000,"6","2",1,"2","4","0","1",7,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,20000,666.666687011719,"1","0",1131978.87310825,9.90348755253613
33,"0","2","1",1200000,"6","1",24,"2","1","1","5",48,1200000,5833.33349609375,1200000,1117460.30167986,5833.33349609375,1200000,5833.33349609375,"0","1",1131978.87310825,13.9978321147582
62,"1","3","1",2150000,"6","1",180,"2","4","1","3",48,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,1500000,7291.66650390625,"0","1",1636072.34663713,14.5809784001038
29,"0","3","1",1825000,"7","3",3,"2","1","1","5",48,1800000,8750,1825000,3e+05,8871.52734375,1825000,8871.52734375,"0","0",1636072.34663713,14.4170905449987
62,"1","3","0",850000,"5","1",360,"2","4","0","1",21,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,150000,1666.66662597656,"1","1",1636072.34663713,13.6529916284665
34,"0","3","1",3350000,"7","1",144,"2","1","1","5",40,3100000,18083.333984375,3350000,3e+06,19541.666015625,3350000,19541.666015625,"0","1",1636072.34663713,15.0244709038012
29,"0","2","1",1273361,"6","1",84,"2","1","1","3",60,1065000,4141.66650390625,1273361,1065000,4951.95947265625,1273361,4951.95947265625,"0","1",1131978.87310825,14.0571704194273
31,"0","2","1",1241961,"6","5",60,"2","1","1","4",65,1065000,3823.07690429688,1241961,1065000,4458.32177734375,1241961,4458.32177734375,"0","0",1131978.87310825,14.0322021400164
67,"0","3","1",2260000,"5","1",24,"2","1","1","3",25,7e+05,6533.33349609375,7e+05,1117460.30167986,6533.33349609375,7e+05,6533.33349609375,"0","1",1636072.34663713,14.6308753712485
50,"1","2","0",760000,"4","1",6,"1","4","0","1",68,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,480000,1647.05883789062,"1","1",1131978.87310825,13.5410737122625
51,"0","3","1",2791666.33333333,"6","1",12,"2","1","1","5",48,2500000,12152.77734375,2708333.25,2500000,13165.5087890625,2708333.25,13165.5087890625,"0","1",1636072.34663713,14.8421492276043
51,"0","3","1",5241667,"7","2",12,"2","1","0","5",48,4800000,23333.333984375,5200000,4800000,25277.77734375,5200000,25277.77734375,"1","0",1636072.34663713,15.4721501354757
25,"0","3","1",2550000,"7","3",12,"1","1","0","5",42,2100000,12250,2250000,0,12500,2250000,12500,"1","0",1636072.34663713,14.7516039171346
32,"0","3","1",1531000,"7","1",6,"2","1","0","5",36,1400000,9074.07421875,1481000,6e+05,9599.07421875,1481000,9599.07421875,"1","1",1636072.34663713,14.2414316746398
42,"0","3","1",1562500,"7","3",6,"2","1","1","4",48,1500000,7291.66650390625,1562500,750000,7595.486328125,1562500,7595.486328125,"0","0",1636072.34663713,14.2617976605927
38,"0","3","0",6e+05,"7","3",5,"2","1","1","2",48,6e+05,2916.66674804688,6e+05,1117460.30167986,2916.66674804688,6e+05,2916.66674804688,"0","0",1636072.34663713,13.3046849341983
34,"0","3","1",1484044.33333333,"7","3",36,"2","1","1","5",48,1300000,6319.4443359375,1484044.25,650000,7214.10400390625,1484044.25,7214.10400390625,"0","0",1636072.34663713,14.2102815764771
39,"0","3","1",2485833.33333333,"7","1",60,"2","1","1","4",48,2300000,11180.5556640625,2485833.25,1150000,12083.912109375,2485833.25,12083.912109375,"0","1",1636072.34663713,14.7261185067029
35,"0","3","1",906666.666666667,"6","2",3,"2","1","0","4",48,8e+05,3888.88891601562,906666.6875,2e+05,4407.40771484375,906666.6875,4407.40771484375,"1","0",1636072.34663713,13.7175301496041
39,"1","3","0",8e+05,"6","1",48,"2","4","1","1",49,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,8e+05,3809.52392578125,"0","1",1636072.34663713,13.5923670066501
45,"1","3","0",1200000,"5","9",244,"2","4","1","1",48,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,1200000,5833.33349609375,"0","0",1636072.34663713,13.9978321147582
40,"0","3","0",1981000,"7","1",40,"2","1","0","5",48,1800000,8750,1981000,1800000,9629.861328125,1981000,9629.861328125,"1","1",1636072.34663713,14.4991123256807
45,"0","3","1",2846666.66666667,"7","1",169,"2","1","1","5",54,2600000,11234.568359375,2846666.75,2600000,12300.412109375,2846666.75,12300.412109375,"0","1",1636072.34663713,14.8616592770966
63,"0","3","1",2415970.33333333,"7","1",276,"2","2","0","5",41,1809000,10295.1220703125,2415970.25,2500000,13749.423828125,2415970.25,13749.423828125,"1","1",1636072.34663713,14.697611558712
42,"0","3","0",6e+05,"5","1",48,"2","5","1","2",35,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,6e+05,4000,"0","1",1636072.34663713,13.3046849341983
35,"0","3","1",1385711,"7","2",60,"2","1","0","4",48,1170000,5687.5,1385711,1170000,6736.09521484375,1385711,6736.09521484375,"1","0",1636072.34663713,14.1417239232815
20,"0","3","1",869453,"7","3",1,"2","1","1","5",50,781242,3645.7958984375,869453,1117460.30167986,4057.447265625,869453,4057.447265625,"0","0",1636072.34663713,13.6756195572614
26,"0","3","1",1319377.33333333,"7","5",24,"2","1","0","5",48,1052000,5113.888671875,1223544.375,1e+06,5947.78515625,1223544.375,5947.78515625,"1","0",1636072.34663713,14.0926704660973
29,"0","3","1",1e+06,"7","5",4,"2","1","1","5",48,1e+06,4861.111328125,1e+06,0,4861.111328125,1e+06,4861.111328125,"0","0",1636072.34663713,13.8155105579643
54,"1","3","0",560000,"3","1",120,"2","4","0","1",30,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,560000,4355.5556640625,"1","1",1636072.34663713,13.2356920627113
48,"1","3","0",8e+05,"6","5",120,"2","4","0","1",24,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,8e+05,7777.77783203125,"1","0",1636072.34663713,13.5923670066501
44,"1","3","1",1800000,"7","1",18,"2","4","1","1",48,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,1800000,8750,"0","1",1636072.34663713,14.4032972228664
35,"0","3","1",1205833.33333333,"7","5",144,"2","1","1","4",48,1160000,5638.888671875,1205833.375,550000,5861.68994140625,1205833.375,5861.68994140625,"0","0",1636072.34663713,14.0026814488197
26,"0","1","0",1e+06,"5","1",24,"2","1","1","2",40,1e+06,5833.33349609375,1e+06,1117460.30167986,5833.33349609375,1e+06,5833.33349609375,"0","1",926645.410885505,13.8155105579643
33,"1","1","0",5e+05,"3","2",24,"2","4","0","1",40,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,5e+05,2916.66674804688,"1","0",926645.410885505,13.1223633774043
25,"0","1","0",869453,"6","5",3,"2","1","1","5",50,781242,3645.7958984375,869453,1117460.30167986,4057.447265625,869453,4057.447265625,"0","0",926645.410885505,13.6756195572614
36,"0","1","1",963953,"6","1",10,"2","1","1","4",48,781242,3797.7041015625,963953,750000,4685.8828125,963953,4685.8828125,"0","1",926645.410885505,13.7787978172174
27,"0","1","1",1074711,"6","2",4,"2","1","0","5",48,813000,3952.08325195312,1074711,750000,5224.28955078125,1074711,5224.28955078125,"1","0",926645.410885505,13.8875623461914
45,"0","3","0",720000,"6","1",10,"2","1","1","2",48,720000,3500,720000,1117460.30167986,3500,720000,3500,"0","1",1636072.34663713,13.4870064909922
45,"0","3","1",926666.666666667,"6","2",106,"2","1","0","5",54,8e+05,3456.7900390625,926666.6875,8e+05,4004.115234375,926666.6875,4004.115234375,"1","0",1636072.34663713,13.7393491969987
26,"0","3","0",850000,"6","5",8,"2","1","1","2",60,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,1617550.51747336,8541.87432821598,"0","0",1636072.34663713,13.6529916284665
73,"1","3","0",1400000,"6","1",120,"2","4","1","1",48,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,9e+05,4375,"0","1",1636072.34663713,14.1519827945855
69,"0","3","1",888211,"5","2",120,"2","1","0","2",40,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,1617550.51747336,8541.87432821598,"1","0",1636072.34663713,13.6969646063615
33,"0","3","1",1896933,"7","3",36,"2","2","0","5",40,1556199.65547918,7945.64299169031,1745416.3438112,0,8822.22934101255,1617550.51747336,8541.87432821598,"1","0",1636072.34663713,14.4557489293688
39,"0","1","1",1988544.33333333,"6","1",50,"2","1","1","5",48,1e+06,4861.111328125,1558544.375,1300000,7576.25732421875,1558544.375,7576.25732421875,"0","1",926645.410885505,14.5029134382435
23,"0","1","0",1100000,"6","3",1,"2","1","1","3",48,1100000,5347.22216796875,1100000,1117460.30167986,5347.22216796875,1100000,5347.22216796875,"0","0",926645.410885505,13.9108207377686
21,"0","1","0",1040000,"6","3",10,"2","1","1","3",50,760000,3546.66674804688,760000,1117460.30167986,3546.66674804688,760000,3546.66674804688,"0","0",926645.410885505,13.8547312711176
24,"1","1","0",80000,"5","9",1,"2","4","0","1",5,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,80000,3733.33325195312,"1","0",926645.410885505,11.289781913656
37,"1","3","0",2e+06,"7","1",60,"2","4","1","1",72,1556199.65547918,7945.64299169031,1745416.3438112,1117460.30167986,8822.22934101255,2e+06,6481.4814453125,"0","1",1636072.34663713,14.5086577385242
29,"0","3","1",1720000,"7","2",72,"2","1","0","4",45,1300000,6740.74072265625,1400000,1200000,7259.25927734375,1400000,7259.25927734375,"1","0",1636072.34663713,14.3578348487896
30,"0","3","1",4691666.66666667,"7","1",24,"2","1","1","5",48,4300000,20902.77734375,4691666.5,4700000,22806.712890625,4691666.5,22806.712890625,"0","1",1636072.34663713,15.3612984433219
